TritiumSpect	TritiumEnergy	TritiumSpectConv
1.424710138706281e-05	14.283	1.429418949089537e-05
1.424090718206761e-05	14.284	1.428797649738024e-05
1.423471409820685e-05	14.285	1.428176462886216e-05
1.422852213564317e-05	14.286	1.427555388550438e-05
1.422233129453911e-05	14.287	1.426934426747001e-05
1.421614157505733e-05	14.288	1.426313577492221e-05
1.420995297736032e-05	14.289	1.425692840802398e-05
1.420376550161088e-05	14.29	1.425072216693869e-05
1.419757914797142e-05	14.291	1.424451705182934e-05
1.419139391660442e-05	14.292	1.423831306285903e-05
1.418520980767262e-05	14.293	1.423211020019079e-05
1.417902682133841e-05	14.294	1.422590846398783e-05
1.417284495776443e-05	14.295	1.42197078544131e-05
1.416666421711311e-05	14.296	1.421350837162975e-05
1.416048459954709e-05	14.297	1.420731001580068e-05
1.415430610522862e-05	14.298	1.420111278708917e-05
1.414812873432042e-05	14.299	1.419491668565807e-05
1.414195248698485e-05	14.3	1.418872171167048e-05
1.41357773633844e-05	14.301	1.418252786528931e-05
1.412960336368158e-05	14.302	1.417633514667769e-05
1.412343048803874e-05	14.303	1.41701435559985e-05
1.411725873661832e-05	14.304	1.41639530934148e-05
1.411108810958281e-05	14.305	1.415776375908939e-05
1.410491860709466e-05	14.306	1.415157555318548e-05
1.40987502293161e-05	14.307	1.414538847586583e-05
1.409258297640961e-05	14.308	1.41392025272935e-05
1.408641684853771e-05	14.309	1.413301770763127e-05
1.408025184586252e-05	14.31	1.41268340170422e-05
1.407408796854662e-05	14.311	1.412065145568907e-05
1.406792521675228e-05	14.312	1.411447002373488e-05
1.406176359064175e-05	14.313	1.410828972134234e-05
1.405560309037745e-05	14.314	1.410211054867457e-05
1.404944371612173e-05	14.315	1.409593250589425e-05
1.404328546803685e-05	14.316	1.408975559316433e-05
1.403712834628514e-05	14.317	1.408357981064755e-05
1.403097235102885e-05	14.318	1.407740515850686e-05
1.402481748243025e-05	14.319	1.407123163690498e-05
1.401866374065161e-05	14.32	1.406505924600478e-05
1.40125111258552e-05	14.321	1.405888798596878e-05
1.400635963820336e-05	14.322	1.40527178569603e-05
1.400020927785808e-05	14.323	1.404654885914182e-05
1.39940600449819e-05	14.324	1.404038099267614e-05
1.398791193973686e-05	14.325	1.403421425772599e-05
1.398176496228509e-05	14.326	1.402804865445417e-05
1.397561911278897e-05	14.327	1.402188418302337e-05
1.396947439141057e-05	14.328	1.401572084359636e-05
1.3963330798312e-05	14.329	1.400955863633575e-05
1.395718833365561e-05	14.33	1.40033975614044e-05
1.395104699760351e-05	14.331	1.399723761896493e-05
1.394490679031765e-05	14.332	1.399107880918001e-05
1.393876771196039e-05	14.333	1.398492113221232e-05
1.393262976269364e-05	14.334	1.397876458822455e-05
1.392649294267977e-05	14.335	1.397260917737935e-05
1.392035725208072e-05	14.336	1.396645489983936e-05
1.391422269105855e-05	14.337	1.39603017557671e-05
1.390808925977548e-05	14.338	1.395414974532539e-05
1.390195695839341e-05	14.339	1.394799886867676e-05
1.389582578707453e-05	14.34	1.39418491259838e-05
1.38896957459809e-05	14.341	1.393570051740907e-05
1.388356683527441e-05	14.342	1.392955304311521e-05
1.387743905511718e-05	14.343	1.392340670326477e-05
1.387131240567127e-05	14.344	1.391726149802032e-05
1.38651868870987e-05	14.345	1.391111742754434e-05
1.385906249956132e-05	14.346	1.390497449199947e-05
1.385293924322124e-05	14.347	1.38988326915482e-05
1.384681711824051e-05	14.348	1.389269202635305e-05
1.384069612478085e-05	14.349	1.388655249657648e-05
1.383457626300444e-05	14.35	1.388041410238109e-05
1.382845753307323e-05	14.351	1.387427684392928e-05
1.382233993514889e-05	14.352	1.386814072138359e-05
1.381622346939374e-05	14.353	1.386200573490629e-05
1.381010813596939e-05	14.354	1.385587188466014e-05
1.380399393503786e-05	14.355	1.384973917080745e-05
1.379788086676101e-05	14.356	1.384360759351067e-05
1.379176893130078e-05	14.357	1.383747715293217e-05
1.378565812881901e-05	14.358	1.383134784923444e-05
1.377954845947755e-05	14.359	1.382521968257983e-05
1.377343992343824e-05	14.36	1.381909265313077e-05
1.376733252086297e-05	14.361	1.381296676104955e-05
1.376122625191355e-05	14.362	1.380684200649871e-05
1.375512111675178e-05	14.363	1.380071838964051e-05
1.374901711553946e-05	14.364	1.379459591063734e-05
1.374291424843854e-05	14.365	1.378847456965148e-05
1.373681251561069e-05	14.366	1.378235436684535e-05
1.373071191721771e-05	14.367	1.377623530238121e-05
1.372461245342131e-05	14.368	1.377011737642139e-05
1.371851412438331e-05	14.369	1.376400058912811e-05
1.371241693026545e-05	14.37	1.375788494066386e-05
1.370632087122945e-05	14.371	1.375177043119077e-05
1.370022594743719e-05	14.372	1.374565706087116e-05
1.369413215905011e-05	14.373	1.373954482986724e-05
1.368803950623008e-05	14.374	1.373343373834133e-05
1.368194798913889e-05	14.375	1.372732378645565e-05
1.36758576079381e-05	14.376	1.37212149743724e-05
1.366976836278949e-05	14.377	1.371510730225378e-05
1.366368025385449e-05	14.378	1.370900077026206e-05
1.365759328129514e-05	14.379	1.370289537855944e-05
1.365150744527269e-05	14.38	1.369679112730807e-05
1.364542274594905e-05	14.381	1.369068801667013e-05
1.36393391834858e-05	14.382	1.368458604680779e-05
1.363325675804439e-05	14.383	1.367848521788324e-05
1.362717546978657e-05	14.384	1.36723855300586e-05
1.362109531887406e-05	14.385	1.366628698349585e-05
1.361501630546813e-05	14.386	1.366018957835741e-05
1.360893842973056e-05	14.387	1.365409331480531e-05
1.360286169182304e-05	14.388	1.364799819300157e-05
1.359678609190684e-05	14.389	1.364190421310832e-05
1.359071163014368e-05	14.39	1.363581137528766e-05
1.358463830669512e-05	14.391	1.362971967970168e-05
1.357856612172251e-05	14.392	1.362362912651239e-05
1.357249507538748e-05	14.393	1.361753971588183e-05
1.356642516785155e-05	14.394	1.361145144797213e-05
1.356035639927625e-05	14.395	1.360536432294533e-05
1.355428876982285e-05	14.396	1.359927834096335e-05
1.35482222796532e-05	14.397	1.359319350218826e-05
1.354215692892841e-05	14.398	1.358710980678209e-05
1.353609271781011e-05	14.399	1.358102725490681e-05
1.353002964645961e-05	14.4	1.357494584672438e-05
1.352396771503855e-05	14.401	1.356886558239673e-05
1.351790692370818e-05	14.402	1.356278646208594e-05
1.351184727262991e-05	14.403	1.355670848595394e-05
1.350578876196526e-05	14.404	1.355063165416261e-05
1.349973139187555e-05	14.405	1.354455596687391e-05
1.349367516252213e-05	14.406	1.353848142424975e-05
1.348762007406647e-05	14.407	1.35324080264521e-05
1.348156612666989e-05	14.408	1.352633577364278e-05
1.347551332049372e-05	14.409	1.352026466598367e-05
1.346946165569918e-05	14.41	1.351419470363672e-05
1.346341113244786e-05	14.411	1.350812588676381e-05
1.34573617509009e-05	14.412	1.350205821552674e-05
1.345131351121966e-05	14.413	1.349599169008737e-05
1.344526641356543e-05	14.414	1.348992631060755e-05
1.343922045809951e-05	14.415	1.348386207724916e-05
1.343317564498318e-05	14.416	1.347779899017393e-05
1.342713197437778e-05	14.417	1.347173704954361e-05
1.342108944644436e-05	14.418	1.346567625552019e-05
1.341504806134432e-05	14.419	1.34596166082654e-05
1.340900781923896e-05	14.42	1.345355810794095e-05
1.340296872028943e-05	14.421	1.344750075470864e-05
1.339693076465682e-05	14.422	1.344144454873024e-05
1.339089395250259e-05	14.423	1.34353894901675e-05
1.338485828398775e-05	14.424	1.342933557918211e-05
1.337882375927367e-05	14.425	1.34232828159358e-05
1.337279037852127e-05	14.426	1.341723120059036e-05
1.336675814189187e-05	14.427	1.341118073330746e-05
1.336072704954665e-05	14.428	1.340513141424878e-05
1.335469710164681e-05	14.429	1.339908324357602e-05
1.334866829835328e-05	14.43	1.339303622145082e-05
1.334264063982736e-05	14.431	1.338699034803494e-05
1.333661412623009e-05	14.432	1.338094562348993e-05
1.333058875772259e-05	14.433	1.33749020479774e-05
1.332456453446594e-05	14.434	1.336885962165914e-05
1.331854145662131e-05	14.435	1.336281834469671e-05
1.331251952434975e-05	14.436	1.335677821725169e-05
1.330649873781223e-05	14.437	1.335073923948571e-05
1.330047909716986e-05	14.438	1.334470141156037e-05
1.329446060258374e-05	14.439	1.333866473363726e-05
1.328844325421477e-05	14.44	1.333262920587792e-05
1.328242705222416e-05	14.441	1.332659482844388e-05
1.327641199677283e-05	14.442	1.33205616014968e-05
1.327039808802181e-05	14.443	1.331452952519818e-05
1.326438532613201e-05	14.444	1.330849859970953e-05
1.325837371126447e-05	14.445	1.330246882519238e-05
1.325236324358025e-05	14.446	1.329644020180825e-05
1.324635392324011e-05	14.447	1.329041272971865e-05
1.324034575040522e-05	14.448	1.328438640908505e-05
1.323433872523644e-05	14.449	1.327836124006878e-05
1.322833284789461e-05	14.45	1.327233722283163e-05
1.322232811854075e-05	14.451	1.326631435753494e-05
1.321632453733586e-05	14.452	1.326029264434012e-05
1.321032210444072e-05	14.453	1.325427208340863e-05
1.320432082001626e-05	14.454	1.324825267490187e-05
1.319832068422332e-05	14.455	1.324223441898134e-05
1.319232169722279e-05	14.456	1.323621731580836e-05
1.31863238591757e-05	14.457	1.323020136554432e-05
1.318032717024254e-05	14.458	1.322418656835071e-05
1.317433163058445e-05	14.459	1.32181729243889e-05
1.31683372403622e-05	14.46	1.321216043382018e-05
1.316234399973662e-05	14.461	1.320614909680595e-05
1.315635190886844e-05	14.462	1.320013891350756e-05
1.315036096791858e-05	14.463	1.31941298840864e-05
1.314437117704775e-05	14.464	1.318812200870369e-05
1.313838253641673e-05	14.465	1.318211528752078e-05
1.313239504618635e-05	14.466	1.317610972069905e-05
1.312640870651732e-05	14.467	1.317010530839981e-05
1.312042351757043e-05	14.468	1.316410205078426e-05
1.311443947950637e-05	14.469	1.315809994801374e-05
1.31084565924859e-05	14.47	1.315209900024952e-05
1.310247485666978e-05	14.471	1.314609920765282e-05
1.30964942722187e-05	14.472	1.31401005703849e-05
1.309051483929323e-05	14.473	1.313410308860697e-05
1.308453655805439e-05	14.474	1.312810676248035e-05
1.307855942866252e-05	14.475	1.312211159216621e-05
1.307258345127841e-05	14.476	1.311611757782575e-05
1.306660862606267e-05	14.477	1.311012471962015e-05
1.306063495317625e-05	14.478	1.310413301771064e-05
1.305466243277937e-05	14.479	1.309814247225838e-05
1.30486910650329e-05	14.48	1.309215308342455e-05
1.304272085009746e-05	14.481	1.308616485137015e-05
1.303675178813351e-05	14.482	1.308017777625661e-05
1.303078387930187e-05	14.483	1.307419185824495e-05
1.302481712376291e-05	14.484	1.306820709749626e-05
1.301885152167738e-05	14.485	1.306222349417164e-05
1.301288707320563e-05	14.486	1.305624104843228e-05
1.300692377850859e-05	14.487	1.305025976043923e-05
1.300096163774651e-05	14.488	1.304427963035358e-05
1.299500065107997e-05	14.489	1.303830065833634e-05
1.298904081866966e-05	14.49	1.303232284454872e-05
1.298308214067595e-05	14.491	1.302634618915167e-05
1.297712461725936e-05	14.492	1.302037069230631e-05
1.297116824858035e-05	14.493	1.301439635417358e-05
1.296521303479954e-05	14.494	1.300842317491463e-05
1.295925897607733e-05	14.495	1.300245115469036e-05
1.295330607257424e-05	14.496	1.299648029366185e-05
1.29473543244507e-05	14.497	1.299051059198995e-05
1.29414037318671e-05	14.498	1.298454204983591e-05
1.293545429498404e-05	14.499	1.297857466736052e-05
1.292950601396178e-05	14.5	1.297260844472485e-05
1.292355888896087e-05	14.501	1.296664338208971e-05
1.291761292014153e-05	14.502	1.296067947961623e-05
1.29116681076644e-05	14.503	1.295471673746519e-05
1.290572445168973e-05	14.504	1.294875515579763e-05
1.289978195237793e-05	14.505	1.294279473477432e-05
1.289384060988944e-05	14.506	1.293683547455634e-05
1.288790042438441e-05	14.507	1.293087737530448e-05
1.28819613960235e-05	14.508	1.292492043717968e-05
1.287602352496671e-05	14.509	1.291896466034273e-05
1.287008681137456e-05	14.51	1.291301004495464e-05
1.286415125540744e-05	14.511	1.290705659117609e-05
1.285821685722553e-05	14.512	1.290110429916812e-05
1.285228361698914e-05	14.513	1.28951531690912e-05
1.284635153485862e-05	14.514	1.288920320110666e-05
1.284042061099422e-05	14.515	1.288325439537502e-05
1.283449084555628e-05	14.516	1.287730675205719e-05
1.282856223870482e-05	14.517	1.287136027131384e-05
1.282263479060032e-05	14.518	1.28654149533059e-05
1.2816708501403e-05	14.519	1.285947079819404e-05
1.281078337127302e-05	14.52	1.285352780613911e-05
1.280485940037069e-05	14.521	1.284758597730168e-05
1.279893658885601e-05	14.522	1.284164531184278e-05
1.279301493688946e-05	14.523	1.283570580992292e-05
1.278709444463108e-05	14.524	1.282976747170297e-05
1.278117511224095e-05	14.525	1.28238302973435e-05
1.277525693987954e-05	14.526	1.281789428700538e-05
1.276933992770672e-05	14.527	1.281195944084916e-05
1.276342407588275e-05	14.528	1.280602575903564e-05
1.275750938456773e-05	14.529	1.280009324172529e-05
1.275159585392187e-05	14.53	1.279416188907908e-05
1.27456834841053e-05	14.531	1.278823170125744e-05
1.273977227527806e-05	14.532	1.278230267842118e-05
1.273386222760022e-05	14.533	1.277637482073073e-05
1.27279533412319e-05	14.534	1.277044812834691e-05
1.272204561633321e-05	14.535	1.276452260143021e-05
1.271613905306421e-05	14.536	1.275859824014134e-05
1.271023365158501e-05	14.537	1.275267504464072e-05
1.270432941205554e-05	14.538	1.274675301508916e-05
1.269842633463592e-05	14.539	1.274083215164704e-05
1.269252441948624e-05	14.54	1.273491245447512e-05
1.268662366676635e-05	14.541	1.272899392373372e-05
1.268072407663643e-05	14.542	1.272307655958362e-05
1.267482564925637e-05	14.543	1.271716036218516e-05
1.266892838478623e-05	14.544	1.271124533169906e-05
1.266303228338589e-05	14.545	1.27053314682855e-05
1.265713734521545e-05	14.546	1.269941877210541e-05
1.265124357043483e-05	14.547	1.269350724331903e-05
1.264535095920392e-05	14.548	1.268759688208697e-05
1.263945951168271e-05	14.549	1.268168768856954e-05
1.263356922803115e-05	14.55	1.267577966292741e-05
1.262768010840912e-05	14.551	1.266987280532086e-05
1.262179215297656e-05	14.552	1.266396711591048e-05
1.261590536189331e-05	14.553	1.265806259485648e-05
1.261001973531933e-05	14.554	1.265215924231959e-05
1.260413527341444e-05	14.555	1.264625705846e-05
1.259825197633866e-05	14.556	1.264035604343827e-05
1.259236984425169e-05	14.557	1.26344561974146e-05
1.258648887731346e-05	14.558	1.262855752054961e-05
1.258060907568373e-05	14.559	1.262266001300346e-05
1.257473043952241e-05	14.56	1.261676367493672e-05
1.256885296898928e-05	14.561	1.261086850650945e-05
1.256297666424424e-05	14.562	1.260497450788236e-05
1.255710152544693e-05	14.563	1.25990816792155e-05
1.255122755275726e-05	14.564	1.259319002066944e-05
1.254535474633505e-05	14.565	1.258729953240424e-05
1.253948310633993e-05	14.566	1.258141021458045e-05
1.253361263293174e-05	14.567	1.257552206735814e-05
1.25277433262703e-05	14.568	1.256963509089781e-05
1.252187518651527e-05	14.569	1.256374928535946e-05
1.251600821382636e-05	14.57	1.255786465090369e-05
1.251014240836335e-05	14.571	1.255198118769051e-05
1.250427777028596e-05	14.572	1.254609889588033e-05
1.249841429975382e-05	14.573	1.254021777563318e-05
1.249255199692674e-05	14.574	1.253433782710957e-05
1.248669086196425e-05	14.575	1.252845905046944e-05
1.248083089502612e-05	14.576	1.252258144587319e-05
1.247497209627199e-05	14.577	1.25167050134804e-05
1.246911446586157e-05	14.578	1.251082975345232e-05
1.246325800395442e-05	14.579	1.250495566594861e-05
1.245740271071021e-05	14.58	1.249908275112945e-05
1.245154858628862e-05	14.581	1.249321100915495e-05
1.244569563084922e-05	14.582	1.248734044018531e-05
1.243984384455153e-05	14.583	1.248147104438067e-05
1.243399322755529e-05	14.584	1.247560282190111e-05
1.242814378001983e-05	14.585	1.246973577290673e-05
1.242229550210505e-05	14.586	1.246386989755773e-05
1.241644839397038e-05	14.587	1.245800519601418e-05
1.241060245577537e-05	14.588	1.245214166843612e-05
1.240475768767947e-05	14.589	1.244627931498368e-05
1.239891408984229e-05	14.59	1.244041813581687e-05
1.239307166242344e-05	14.591	1.243455813109584e-05
1.238723040558238e-05	14.592	1.242869930098054e-05
1.23813903194786e-05	14.593	1.2422841645631e-05
1.237555140427157e-05	14.594	1.241698516520735e-05
1.236971366012078e-05	14.595	1.241112985986959e-05
1.23638770871857e-05	14.596	1.240527572977767e-05
1.235804168562587e-05	14.597	1.239942277509161e-05
1.235220745560069e-05	14.598	1.239357099597142e-05
1.234637439726957e-05	14.599	1.23877203925771e-05
1.234054251079209e-05	14.6	1.238187096506853e-05
1.233471179632753e-05	14.601	1.237602271360572e-05
1.232888225403536e-05	14.602	1.237017563834863e-05
1.232305388407491e-05	14.603	1.236432973945724e-05
1.231722668660572e-05	14.604	1.23584850170914e-05
1.231140066178705e-05	14.605	1.235264147141106e-05
1.230557580977838e-05	14.606	1.234679910257613e-05
1.229975213073901e-05	14.607	1.234095791074654e-05
1.229392962482832e-05	14.608	1.233511789608215e-05
1.228810829220573e-05	14.609	1.232927905874272e-05
1.228228813303037e-05	14.61	1.232344139888835e-05
1.22764691474617e-05	14.611	1.231760491667884e-05
1.227065133565917e-05	14.612	1.231176961227398e-05
1.226483469778191e-05	14.613	1.230593548583361e-05
1.225901923398924e-05	14.614	1.230010253751758e-05
1.225320494444046e-05	14.615	1.229427076748573e-05
1.224739182929494e-05	14.616	1.228844017589784e-05
1.224157988871181e-05	14.617	1.228261076291369e-05
1.223576912285044e-05	14.618	1.227678252869315e-05
1.22299595318699e-05	14.619	1.227095547339595e-05
1.222415111592974e-05	14.62	1.226512959718189e-05
1.221834387518898e-05	14.621	1.22593049002107e-05
1.221253780980681e-05	14.622	1.225348138264216e-05
1.220673291994256e-05	14.623	1.2247659044636e-05
1.220092920575531e-05	14.624	1.224183788635195e-05
1.219512666740434e-05	14.625	1.223601790794964e-05
1.218932530504889e-05	14.626	1.223019910958898e-05
1.218352511884793e-05	14.627	1.222438149142958e-05
1.217772610896081e-05	14.628	1.221856505363111e-05
1.217192827554665e-05	14.629	1.221274979635325e-05
1.216613161876442e-05	14.63	1.220693571975572e-05
1.216033613877354e-05	14.631	1.220112282399818e-05
1.215454183573288e-05	14.632	1.219531110924022e-05
1.214874870980165e-05	14.633	1.218950057564152e-05
1.214295676113904e-05	14.634	1.218369122336172e-05
1.213716598990402e-05	14.635	1.217788305256053e-05
1.213137639625562e-05	14.636	1.21720760633974e-05
1.212558798035312e-05	14.637	1.216627025603204e-05
1.21198007423554e-05	14.638	1.216046563062403e-05
1.211401468242163e-05	14.639	1.215466218733296e-05
1.210822980071075e-05	14.64	1.214885992631838e-05
1.210244609738196e-05	14.641	1.214305884773972e-05
1.209666357259407e-05	14.642	1.213725895175683e-05
1.209088222650623e-05	14.643	1.213146023852914e-05
1.20851020592774e-05	14.644	1.212566270821614e-05
1.207932307106663e-05	14.645	1.211986636097738e-05
1.207354526203283e-05	14.646	1.211407119697236e-05
1.206776863233505e-05	14.647	1.210827721636065e-05
1.206199318213215e-05	14.648	1.210248441930166e-05
1.205621891158319e-05	14.649	1.209669280595487e-05
1.205044582084709e-05	14.65	1.209090237647984e-05
1.204467391008282e-05	14.651	1.208511313103606e-05
1.203890317944927e-05	14.652	1.207932506978288e-05
1.203313362910524e-05	14.653	1.207353819287981e-05
1.20273652592098e-05	14.654	1.206775250048627e-05
1.202159806992182e-05	14.655	1.206196799276173e-05
1.201583206140016e-05	14.656	1.205618466986552e-05
1.201006723380377e-05	14.657	1.205040253195712e-05
1.200430358729134e-05	14.658	1.204462157919589e-05
1.199854112202194e-05	14.659	1.203884181174134e-05
1.199277983815426e-05	14.66	1.203306322975269e-05
1.198701973584722e-05	14.661	1.20272858333894e-05
1.198126081525961e-05	14.662	1.202150962281079e-05
1.197550307655024e-05	14.663	1.201573459817629e-05
1.196974651987804e-05	14.664	1.200996075964511e-05
1.196399114540172e-05	14.665	1.200418810737665e-05
1.195823695327997e-05	14.666	1.199841664153024e-05
1.195248394367173e-05	14.667	1.199264636226524e-05
1.194673211673575e-05	14.668	1.198687726974085e-05
1.194098147263066e-05	14.669	1.198110936411644e-05
1.193523201151543e-05	14.67	1.197534264555121e-05
1.192948373354861e-05	14.671	1.196957711420457e-05
1.192373663888898e-05	14.672	1.196381277023561e-05
1.191799072769537e-05	14.673	1.195804961380365e-05
1.191224600012639e-05	14.674	1.195228764506797e-05
1.190650245634068e-05	14.675	1.194652686418789e-05
1.190076009649707e-05	14.676	1.194076727132243e-05
1.18950189207542e-05	14.677	1.193500886663098e-05
1.188927892927075e-05	14.678	1.192925165027262e-05
1.188354012220534e-05	14.679	1.192349562240667e-05
1.187780249971666e-05	14.68	1.191774078319218e-05
1.187206606196336e-05	14.681	1.19119871327884e-05
1.186633080910401e-05	14.682	1.190623467135445e-05
1.186059674129738e-05	14.683	1.190048339904962e-05
1.185486385870185e-05	14.684	1.189473331603286e-05
1.184913216147637e-05	14.685	1.188898442246349e-05
1.184340164977918e-05	14.686	1.188323671850046e-05
1.18376723237691e-05	14.687	1.187749020430308e-05
1.183194418360465e-05	14.688	1.187174488003027e-05
1.182621722944434e-05	14.689	1.18660007458412e-05
1.182049146144676e-05	14.69	1.186025780189497e-05
1.181476687977052e-05	14.691	1.185451604835075e-05
1.180904348457412e-05	14.692	1.184877548536745e-05
1.180332127601606e-05	14.693	1.184303611310425e-05
1.179760025425477e-05	14.694	1.183729793172009e-05
1.1791880419449e-05	14.695	1.183156094137413e-05
1.178616177175705e-05	14.696	1.182582514222528e-05
1.178044431133754e-05	14.697	1.182009053443261e-05
1.177472803834882e-05	14.698	1.181435711815513e-05
1.176901295294948e-05	14.699	1.180862489355193e-05
1.176329905529787e-05	14.7	1.180289386078185e-05
1.175758634555253e-05	14.701	1.179716402000398e-05
1.175187482387185e-05	14.702	1.17914353713772e-05
1.174616449041434e-05	14.703	1.178570791506062e-05
1.174045534533831e-05	14.704	1.1779981651213e-05
1.173474738880224e-05	14.705	1.177425657999324e-05
1.172904062096451e-05	14.706	1.176853270156055e-05
1.172333504198356e-05	14.707	1.176281001607378e-05
1.171763065201774e-05	14.708	1.175708852369173e-05
1.171192745122543e-05	14.709	1.17513682245734e-05
1.170622543976502e-05	14.71	1.174564911887758e-05
1.170052461779481e-05	14.711	1.173993120676327e-05
1.169482498547317e-05	14.712	1.173421448838924e-05
1.168912654295843e-05	14.713	1.17284989639144e-05
1.168342929040896e-05	14.714	1.172278463349758e-05
1.167773322798293e-05	14.715	1.171707149729776e-05
1.167203835583894e-05	14.716	1.171135955547358e-05
1.166634467413493e-05	14.717	1.170564880818401e-05
1.166065218302949e-05	14.718	1.169993925558774e-05
1.165496088268075e-05	14.719	1.169423089784376e-05
1.164927077324692e-05	14.72	1.168852373511065e-05
1.164358185488642e-05	14.721	1.168281776754733e-05
1.163789412775738e-05	14.722	1.167711299531252e-05
1.163220759201807e-05	14.723	1.167140941856515e-05
1.162652224782677e-05	14.724	1.166570703746374e-05
1.162083809534164e-05	14.725	1.166000585216721e-05
1.161515513472094e-05	14.726	1.165430586283418e-05
1.160947336612275e-05	14.727	1.164860706962356e-05
1.160379278970542e-05	14.728	1.164290947269383e-05
1.159811340562714e-05	14.729	1.163721307220387e-05
1.159243521404587e-05	14.73	1.163151786831229e-05
1.15867582151199e-05	14.731	1.162582386117793e-05
1.158108240900755e-05	14.732	1.162013105095925e-05
1.157540779586677e-05	14.733	1.161443943781513e-05
1.156973437585565e-05	14.734	1.160874902190408e-05
1.156406214913238e-05	14.735	1.160305980338487e-05
1.155839111585517e-05	14.736	1.159737178241605e-05
1.155272127618202e-05	14.737	1.159168495915621e-05
1.154705263027106e-05	14.738	1.15859993337641e-05
1.154138517828035e-05	14.739	1.158031490639841e-05
1.153571892036799e-05	14.74	1.157463167721752e-05
1.1530053856692e-05	14.741	1.156894964638019e-05
1.15243899874105e-05	14.742	1.156326881404486e-05
1.151872731268161e-05	14.743	1.155758918037033e-05
1.151306583266311e-05	14.744	1.155191074551491e-05
1.150740554751334e-05	14.745	1.154623350963731e-05
1.15017464573901e-05	14.746	1.154055747289602e-05
1.149608856245141e-05	14.747	1.153488263544968e-05
1.149043186285545e-05	14.748	1.152920899745666e-05
1.148477635876002e-05	14.749	1.15235365590756e-05
1.147912205032323e-05	14.75	1.151786532046492e-05
1.147346893770293e-05	14.751	1.151219528178327e-05
1.146781702105717e-05	14.752	1.150652644318891e-05
1.146216630054385e-05	14.753	1.150085880484044e-05
1.145651677632098e-05	14.754	1.149519236689636e-05
1.145086844854649e-05	14.755	1.148952712951518e-05
1.144522131737818e-05	14.756	1.14838630928552e-05
1.143957538297409e-05	14.757	1.147820025707499e-05
1.143393064549203e-05	14.758	1.147253862233288e-05
1.142828710508999e-05	14.759	1.146687818878743e-05
1.142264476192581e-05	14.76	1.146121895659688e-05
1.141700361615741e-05	14.761	1.145556092591974e-05
1.141136366794262e-05	14.762	1.144990409691437e-05
1.140572491743921e-05	14.763	1.144424846973921e-05
1.140008736480515e-05	14.764	1.143859404455254e-05
1.139445101019814e-05	14.765	1.143294082151282e-05
1.138881585377628e-05	14.766	1.142728880077834e-05
1.13831818956971e-05	14.767	1.14216379825075e-05
1.137754913611858e-05	14.768	1.141598836685856e-05
1.137191757519841e-05	14.769	1.141033995398978e-05
1.136628721309443e-05	14.77	1.140469274405969e-05
1.13606580499644e-05	14.771	1.139904673722656e-05
1.135503008596615e-05	14.772	1.139340193364857e-05
1.134940332125737e-05	14.773	1.138775833348409e-05
1.134377775599589e-05	14.774	1.138211593689134e-05
1.133815339033938e-05	14.775	1.137647474402865e-05
1.133253022444562e-05	14.776	1.137083475505423e-05
1.132690825847228e-05	14.777	1.136519597012632e-05
1.132128749257706e-05	14.778	1.135955838940322e-05
1.131566792691781e-05	14.779	1.135392201304316e-05
1.13100495616521e-05	14.78	1.13482868412043e-05
1.130443239693753e-05	14.781	1.134265287404489e-05
1.129881643293196e-05	14.782	1.133702011172312e-05
1.129320166979301e-05	14.783	1.133138855439722e-05
1.128758810767823e-05	14.784	1.132575820222532e-05
1.128197574674538e-05	14.785	1.132012905536557e-05
1.127636458715208e-05	14.786	1.131450111397621e-05
1.127075462905588e-05	14.787	1.130887437821541e-05
1.126514587261446e-05	14.788	1.130324884824125e-05
1.125953831798553e-05	14.789	1.129762452421188e-05
1.125393196532649e-05	14.79	1.129200140628544e-05
1.124832681479503e-05	14.791	1.128637949462007e-05
1.124272286654872e-05	14.792	1.128075878937382e-05
1.123712012074509e-05	14.793	1.127513929070477e-05
1.123151857754177e-05	14.794	1.12695209987711e-05
1.122591823709638e-05	14.795	1.126390391373084e-05
1.122031909956635e-05	14.796	1.125828803574207e-05
1.121472116510911e-05	14.797	1.125267336496281e-05
1.120912443388241e-05	14.798	1.124705990155118e-05
1.120352890604368e-05	14.799	1.124144764566516e-05
1.119793458175038e-05	14.8	1.123583659746283e-05
1.119234146115995e-05	14.801	1.123022675710203e-05
1.118674954443005e-05	14.802	1.122461812474106e-05
1.118115883171807e-05	14.803	1.121901070053779e-05
1.117556932318142e-05	14.804	1.12134044846502e-05
1.116998101897762e-05	14.805	1.120779947723625e-05
1.116439391926408e-05	14.806	1.120219567845401e-05
1.115880802419824e-05	14.807	1.119659308846133e-05
1.115322333393759e-05	14.808	1.119099170741628e-05
1.114763984863956e-05	14.809	1.118539153547663e-05
1.114205756846143e-05	14.81	1.117979257280052e-05
1.113647649356069e-05	14.811	1.117419481954575e-05
1.113089662409475e-05	14.812	1.116859827587031e-05
1.112531796022096e-05	14.813	1.116300294193201e-05
1.111974050209664e-05	14.814	1.115740881788886e-05
1.111416424987926e-05	14.815	1.115181590389867e-05
1.11085892037261e-05	14.816	1.114622420011938e-05
1.11030153637945e-05	14.817	1.114063370670869e-05
1.109744273024185e-05	14.818	1.113504442382472e-05
1.109187130322543e-05	14.819	1.112945635162516e-05
