106 172 y exposure 0.00519509 thresh 7.65 :  fit -0.114347 1.13888 0.000141339 -8.73967e-07 1.71798e-09 2.56 Band 0.25 0.003 chi2 0.0359911
106 173 y exposure 0.0043229 thresh 1.65 :  fit 0.11996 1.12507 0.000471514 -2.8883e-06 5.77073e-09 0.81 Band 0.25 0.003 chi2 0.0394221
106 174 y exposure 0.00705362 thresh 3.15 :  fit -0.212137 1.10027 0.000148995 -6.59891e-07 9.1668e-10 3.24 Band 0.25 0.003 chi2 0.0418522
107 112 y exposure 0.016293 thresh 1.45 :  fit 0.020173 1.21484 -3.8672e-05 6.78315e-07 -2.01945e-09 2.56 Band 0.25 0.003 chi2 0.0378173
107 113 y exposure 0.013497 thresh 1.45 :  fit -0.433926 1.15227 -0.000174348 1.21157e-06 -2.62925e-09 2.25 Band 0.25 0.003 chi2 0.0412821
107 114 y exposure 0.0161099 thresh 1.45 :  fit -0.131686 1.13171 0.00011869 -6.19953e-07 1.15242e-09 2.89 Band 0.25 0.003 chi2 0.0512654
107 121 y exposure 0.00931978 thresh 2.35 :  fit -0.0199418 1.15026 4.7694e-05 2.02076e-07 -1.07701e-09 3.24 Band 0.25 0.003 chi2 0.0486185
107 122 y exposure 0.0120325 thresh 1.25 :  fit -0.19148 1.15004 2.1857e-05 1.41877e-07 -6.85752e-10 2.89 Band 0.25 0.003 chi2 0.0358577
107 123 y exposure 0.0109674 thresh 0.95 :  fit -0.168643 1.14729 0.000185773 -9.49989e-07 1.64177e-09 3.24 Band 0.25 0.003 chi2 0.0400957
107 132 y exposure 0.0147452 thresh 1.35 :  fit -0.0206548 1.12195 8.50316e-05 -3.78801e-07 6.46906e-10 2.56 Band 0.25 0.003 chi2 0.0272448
107 133 y exposure 0.0157937 thresh 1.45 :  fit -0.187324 1.15413 -3.42208e-05 4.93551e-07 -1.4243e-09 2.25 Band 0.25 0.003 chi2 0.0428848
107 134 y exposure 0.0170419 thresh 1.65 :  fit -0.5 1.13208 -9.81951e-05 7.0446e-07 -1.57653e-09 2.89 Band 0.25 0.003 chi2 0.0467191
107 141 y exposure 0.0092865 thresh 2.45 :  fit -0.0763738 1.19577 5.58253e-05 -1.40886e-07 4.73083e-11 3.24 Band 0.25 0.003 chi2 0.0369281
107 144 y exposure 0.00907015 thresh 1.85 :  fit -0.208173 1.22505 5.28718e-05 -2.53545e-07 5.54623e-10 3.24 Band 0.25 0.003 chi2 0.0397414
107 152 y exposure 0.012149 thresh 1.55 :  fit -0.234234 1.15087 0.000241626 -1.60293e-06 3.40395e-09 3.24 Band 0.25 0.003 chi2 0.0327153
107 153 y exposure 0.010518 thresh 1.45 :  fit 0.294049 1.13175 0.000111696 -3.13894e-07 8.91311e-11 2.56 Band 0.25 0.003 chi2 0.0316217
107 161 y exposure 0.0121823 thresh 1.45 :  fit -0.0485049 1.12122 8.84553e-05 -6.64683e-07 1.45328e-09 2.89 Band 0.25 0.003 chi2 0.035689
107 163 y exposure 0.0116664 thresh 1.25 :  fit 0.0513276 1.12731 0.000189729 -1.3068e-06 2.83915e-09 2.89 Band 0.25 0.003 chi2 0.0314181
107 164 y exposure 0.00952282 thresh 1.55 :  fit -0.0434264 1.13062 7.13862e-05 -2.10094e-07 1.29208e-10 2.56 Band 0.25 0.003 chi2 0.048571
